survey_year,survey_wave,scenario,geography_level,group_a_code,group_a,group_b_code,group_b,contrast,indoor_exposure_share_difference_a_minus_b,indoor_rate_difference_a_minus_b,outdoor_rate_difference_a_minus_b,borough_id,borough_name,borough_code
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1922492211160155,0.09418354906188867,0.11097733909602425,78.0,Ealing,E09000009
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1189816686246874,0.06811013114092525,0.02422579428844457,78.0,Ealing,E09000009
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.30248083581799645,0.16415672559129182,0.13521883557055533,91.0,Enfield,E09000010
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.18881575485920465,0.09639021380054698,0.11102878294929958,91.0,Enfield,E09000010
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1136650809587918,0.06776651179074485,0.02419005262125575,91.0,Enfield,E09000010
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2654276720133877,0.1635092659903688,0.13539233223800004,107.0,Greenwich,E09000011
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19055317185837084,0.09563662154980071,0.11125370198109019,107.0,Greenwich,E09000011
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.07487450015501684,0.06787264444056808,0.024138630256909828,107.0,Greenwich,E09000011
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2158321809390037,0.1888972159361695,0.14344654439874635,109.0,Hackney,E09000012
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17018189365790426,0.1203677828350277,0.11920894083401776,109.0,Hackney,E09000012
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.04565028728109943,0.06852943310114179,0.024237603564728608,109.0,Hackney,E09000012
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3106315294048473,0.18946176847877694,0.1435311424877636,112.0,Hammersmith and Fulham,E09000013
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17056275877171767,0.12037331757668655,0.11916791277723009,112.0,Hammersmith and Fulham,E09000013
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1400687706331296,0.06908845090209037,0.024363229710533535,112.0,Hammersmith and Fulham,E09000013
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3110931383555887,0.18684554134206732,0.14279503815055136,114.0,Haringey,E09000014
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17063721417504008,0.11855908589878852,0.11840090489513198,114.0,Haringey,E09000014
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.14045592418054864,0.06828645544327881,0.024394133255419375,114.0,Haringey,E09000014
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2636181017050264,0.16218540099796838,0.1351653915354713,117.0,Harrow,E09000015
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19179485116410488,0.0944077976680378,0.11101982549917092,117.0,Harrow,E09000015
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.07182325054092153,0.06777760332993057,0.024145566036300387,117.0,Harrow,E09000015
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.24150482772162452,0.16050458425140074,0.13480447828873,122.0,Havering,E09000016
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1953117999143087,0.0926480814847954,0.1108617225620869,122.0,Havering,E09000016
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.04619302780731582,0.06785650276660533,0.02394275572664308,122.0,Havering,E09000016
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3130991296829133,0.16297702307765904,0.13374695605298417,126.0,Hillingdon,E09000017
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.18872758970910375,0.09466546737391258,0.10948001258805234,126.0,Hillingdon,E09000017
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.12437153997380956,0.06831155570374647,0.024266943464931835,126.0,Hillingdon,E09000017
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.30847797983879033,0.16169671826855184,0.13506284415692618,129.0,Hounslow,E09000018
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19273693477392406,0.09352814414028325,0.11080173291159687,129.0,Hounslow,E09000018
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11574104506486627,0.06816857412826857,0.024261111245329314,129.0,Hounslow,E09000018
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.31101306071089097,0.1869456059130153,0.14282451106926045,135.0,Islington,E09000019
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17192852145648962,0.11850881369890519,0.11855144935864174,135.0,Islington,E09000019
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.13908453925440134,0.06843679221411011,0.024273061710618694,135.0,Islington,E09000019
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2849482039072414,0.1898230700674631,0.14525042023940682,136.0,Kensington and Chelsea,E09000020
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1711488275872921,0.12140590709750335,0.12086972722645757,136.0,Kensington and Chelsea,E09000020
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1137993763199493,0.06841716296995975,0.02438069301294925,136.0,Kensington and Chelsea,E09000020
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2847770336260421,0.1641313048443112,0.13521754237828165,139.0,Kingston upon Thames,E09000021
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.189661088510929,0.09590307632982861,0.11098539409661928,139.0,Kingston upon Thames,E09000021
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.09511594511511312,0.0682282285144826,0.02423214828166237,139.0,Kingston upon Thames,E09000021
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.21374409790057947,0.1887935091291209,0.14305470154305436,142.0,Lambeth,E09000022
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1689275331649056,0.12034331056389805,0.11875614793912022,142.0,Lambeth,E09000022
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.04481656473567386,0.06845019856522287,0.02429855360393415,142.0,Lambeth,E09000022
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.21539836031757464,0.18730859510459452,0.1428948629166443,147.0,Lewisham,E09000023
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17058179558190079,0.11885839653937166,0.11859630931271016,147.0,Lewisham,E09000023
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.04481656473567386,0.06845019856522287,0.02429855360393415,147.0,Lewisham,E09000023
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.28881334636921663,0.1609082622722718,0.13474998095970725,160.0,Merton,E09000024
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19336578021763717,0.09276129791624628,0.11050385862687831,160.0,Merton,E09000024
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.09544756615157945,0.06814696435602553,0.024246122332828933,160.0,Merton,E09000024
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.12947750008069536,0.18645543450161578,0.1419545982958572,171.0,Newham,E09000025
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17248123903942392,0.11762105007666884,0.11790211780482984,171.0,Newham,E09000025
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,0.043003738958728555,0.06883438442494692,0.024052480491027345,171.0,Newham,E09000025
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.27962250492155993,0.1632923672977606,0.13550811088157944,196.0,Redbridge,E09000026
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19201414561178487,0.09542639906714834,0.11147581203059748,196.0,Redbridge,E09000026
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.08760835930977506,0.06786596823061224,0.02403229885098194,196.0,Redbridge,E09000026
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.30668494059125107,0.16368413998308518,0.1357942798871023,201.0,Richmond upon Thames,E09000027
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19137859948082758,0.09544732038793682,0.11154936866249665,201.0,Richmond upon Thames,E09000027
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11530634111042348,0.06823681959514834,0.024244911224605648,201.0,Richmond upon Thames,E09000027
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.30877111715112104,0.1892146200945935,0.1426474659856304,241.0,Southwark,E09000028
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.16800001606683923,0.1202746508700597,0.11816322356385868,241.0,Southwark,E09000028
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1407711010842818,0.0689399692245338,0.02448424242177174,241.0,Southwark,E09000028
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.30731404153235276,0.16472134207155104,0.13551518138773314,255.0,Sutton,E09000029
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.18797895105143247,0.09655305004315749,0.11112814465118409,255.0,Sutton,E09000029
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.11933509048092028,0.06816829202839354,0.02438703673654903,255.0,Sutton,E09000029
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.21511667251286082,0.1861807261781365,0.14187366652264644,272.0,Tower Hamlets,E09000030
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17030010777718696,0.11773052761291364,0.1175751129187123,272.0,Tower Hamlets,E09000030
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.04481656473567386,0.06845019856522287,0.02429855360393415,272.0,Tower Hamlets,E09000030
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.33035232602249254,0.16410382361214565,0.13539295593677528,279.0,Waltham Forest,E09000031
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.1893520166894681,0.09637524760940383,0.11120441328465724,279.0,Waltham Forest,E09000031
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.14100030933302443,0.06772857600274182,0.024188542652118037,279.0,Waltham Forest,E09000031
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3117402633364639,0.18666864174417272,0.1420594141740465,280.0,Wandsworth,E09000032
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17167149270333426,0.11758019084208234,0.11769618446351297,280.0,Wandsworth,E09000032
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.1400687706331296,0.06908845090209037,0.024363229710533535,280.0,Wandsworth,E09000032
2026,2026/27,persistent_legacy,Borough,2,Active,0,Inactive,Active minus Inactive,-0.31143071238180653,0.1900514332820656,0.14487632748018564,293.0,Westminster,E09000033
2026,2026/27,persistent_legacy,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.17071899575585625,0.12111293718020064,0.12039231506133301,293.0,Westminster,E09000033
2026,2026/27,persistent_legacy,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.14071171662595028,0.06893849610186498,0.024484012418852643,293.0,Westminster,E09000033
2027,2027/28,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.19301098864608834,0.1576583390090587,0.12168533249505835,8.0,Barking and Dagenham,E09000002
2027,2027/28,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19051467204320582,0.08816313752823271,0.09919838165215075,8.0,Barking and Dagenham,E09000002
2027,2027/28,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.00249631660288252,0.06949520148082601,0.022486950842907596,8.0,Barking and Dagenham,E09000002
2027,2027/28,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2925909375525685,0.1580457478119905,0.12185915549009507,9.0,Barnet,E09000003
2027,2027/28,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19051467204320582,0.08816313752823271,0.09919838165215075,9.0,Barnet,E09000003
2027,2027/28,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.10207626550936266,0.06988261028375778,0.02266077383794432,9.0,Barnet,E09000003
2027,2027/28,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3296282348745222,0.15749887160523884,0.12161001662129121,17.0,Bexley,E09000004
2027,2027/28,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19012838735048865,0.08814854840705394,0.09899568407174267,17.0,Bexley,E09000004
2027,2027/28,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.13949984752403355,0.0693503231981849,0.022614332549548536,17.0,Bexley,E09000004
2027,2027/28,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.3305228199430468,0.15736611049497776,0.12179607604464779,30.0,Brent,E09000005
2027,2027/28,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19051467204320582,0.08816313752823271,0.09919838165215075,30.0,Brent,E09000005
2027,2027/28,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,-0.14000814789984095,0.06920297296674505,0.02259769439249703,30.0,Brent,E09000005
2027,2027/28,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.1467411681870433,0.15791830946041435,0.12160580253992423,35.0,Bromley,E09000006
2027,2027/28,legacy_recovery,Borough,2,Active,1,Insufficiently Active,Active minus Insufficiently Active,-0.19017901351535238,0.0882800610133147,0.09912186105786258,35.0,Bromley,E09000006
2027,2027/28,legacy_recovery,Borough,1,Insufficiently Active,0,Inactive,Insufficiently Active minus Inactive,0.04343784532830908,0.06963824844709965,0.02248394148206166,35.0,Bromley,E09000006
2027,2027/28,legacy_recovery,Borough,2,Active,0,Inactive,Active minus Inactive,-0.2587238757193856,0.17976081052100645,0.13125330134878418,44.0,Camden,E09000007
