serial,year,month,LA_2023,LondInOut,Reg9,MEMS7GR_ALL,wt_final,wt_time,survey_year,survey_wave,period_start,borough_id,borough_name,borough_code,inner_outer_code,inner_outer,activity_level_code,activity_level,respondent_id,any_recent_comparable_activity,any_indoor,any_outdoor,both,indoor_only,outdoor_only,neither_recorded,recent_activity_without_recorded_location,n_recent_activity_flags,n_indoor_flags,n_outdoor_flags
210590134739482.0,20_21,67.0,112.0,1.0,3.0,1.0,1.2820879200763982,1.0715282092438134,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,1.0,Insufficiently Active,2020_210590134739482.0,0,0,0,0,0,0,1,0,0,0,0
210590134739891.0,20_21,67.0,112.0,1.0,3.0,1.0,0.760993679134713,0.7740057680106037,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,1.0,Insufficiently Active,2020_210590134739891.0,0,0,0,0,0,0,1,0,0,0,0
210590134739892.0,20_21,67.0,112.0,1.0,3.0,2.0,1.565382905118471,2.0009647321099124,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134739892.0,1,0,1,0,0,1,0,0,1,0,1
210590134739972.0,20_21,68.0,112.0,1.0,3.0,2.0,2.2340383969649604,1.7343952335374464,2020,2020/21,2021-06-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134739972.0,1,0,0,0,0,0,1,1,2,0,0
210590134740861.0,20_21,67.0,112.0,1.0,3.0,2.0,2.5854378974039096,2.2815248717635765,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134740861.0,1,0,0,0,0,0,1,1,4,0,0
210590134740862.0,20_21,67.0,112.0,1.0,3.0,2.0,1.1825451652093306,1.1884892995429857,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134740862.0,1,0,1,0,0,1,0,0,1,0,1
210590134741931.0,20_21,67.0,112.0,1.0,3.0,0.0,0.7433495126455362,1.0025800961988989,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2020_210590134741931.0,0,0,0,0,0,0,1,0,0,0,0
210590134742191.0,20_21,67.0,112.0,1.0,3.0,2.0,2.365090330418661,2.3769785990859718,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134742191.0,1,0,0,0,0,0,1,1,8,0,0
210590134742431.0,20_21,67.0,112.0,1.0,3.0,2.0,3.4545784015013763,3.631700829677111,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134742431.0,0,0,0,0,0,0,1,0,0,0,0
210590134742432.0,20_21,67.0,112.0,1.0,3.0,2.0,0.8497463726729317,0.8591047285196327,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134742432.0,0,0,0,0,0,0,1,0,0,0,0
210590134742841.0,20_21,67.0,112.0,1.0,3.0,0.0,0.9256977456915176,1.0280735579841718,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2020_210590134742841.0,0,0,0,0,0,0,1,0,0,0,0
210590134744411.0,20_21,68.0,112.0,1.0,3.0,2.0,0.6390606918867698,0.5977119244433696,2020,2020/21,2021-06-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134744411.0,1,1,1,1,0,0,0,0,3,2,1
210590134744661.0,20_21,67.0,112.0,1.0,3.0,2.0,2.2444458536747947,2.1296333714012694,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134744661.0,1,1,1,1,0,0,0,0,5,4,1
210590134744821.0,20_21,68.0,112.0,1.0,3.0,2.0,2.2340383969649604,1.7343952335374464,2020,2020/21,2021-06-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134744821.0,1,0,0,0,0,0,1,1,3,0,0
210590134745572.0,20_21,68.0,112.0,1.0,3.0,2.0,0.4977006555352459,0.4344023195861708,2020,2020/21,2021-06-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134745572.0,1,0,0,0,0,0,1,1,4,0,0
210590134745731.0,20_21,70.0,112.0,1.0,3.0,2.0,0.8597411310294109,0.8044699976120065,2020,2020/21,2021-08-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134745731.0,1,0,0,0,0,0,1,1,9,0,0
210590134745811.0,20_21,67.0,112.0,1.0,3.0,2.0,2.365090330418661,2.3769785990859718,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134745811.0,1,0,0,0,0,0,1,1,8,0,0
210590134745812.0,20_21,67.0,112.0,1.0,3.0,2.0,3.0447056279338987,4.329392037199257,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134745812.0,1,0,0,0,0,0,1,1,1,0,0
210590134746981.0,20_21,67.0,112.0,1.0,3.0,0.0,0.5133783539570898,0.7196718537489915,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2020_210590134746981.0,0,0,0,0,0,0,1,0,0,0,0
210590134746982.0,20_21,67.0,112.0,1.0,3.0,1.0,0.5297741313886943,0.7033241160811237,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,1.0,Insufficiently Active,2020_210590134746982.0,1,0,0,0,0,0,1,1,1,0,0
210590134747301.0,20_21,67.0,112.0,1.0,3.0,0.0,1.563101218123293,1.2971371020629705,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2020_210590134747301.0,1,0,0,0,0,0,1,1,2,0,0
210590134747302.0,20_21,67.0,112.0,1.0,3.0,2.0,1.7613071134390956,1.3980210556426726,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134747302.0,0,0,0,0,0,0,1,0,0,0,0
210590134747631.0,20_21,67.0,112.0,1.0,3.0,2.0,2.526380217095684,2.910643953017911,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134747631.0,1,0,0,0,0,0,1,1,2,0,0
210590134747711.0,20_21,68.0,112.0,1.0,3.0,2.0,2.221190581267204,1.7719993279598014,2020,2020/21,2021-06-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134747711.0,1,1,0,0,1,0,0,0,2,2,0
210590134748621.0,20_21,68.0,112.0,1.0,3.0,2.0,1.1513893859923183,0.9408032889373196,2020,2020/21,2021-06-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134748621.0,0,0,0,0,0,0,1,0,0,0,0
210590134748961.0,20_21,67.0,112.0,1.0,3.0,2.0,0.4343512225262962,0.3985623455285479,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134748961.0,0,0,0,0,0,0,1,0,0,0,0
210590134749121.0,20_21,67.0,112.0,1.0,3.0,2.0,1.403264516282436,1.216572386448005,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134749121.0,1,0,0,0,0,0,1,1,1,0,0
210590134749531.0,20_21,67.0,112.0,1.0,3.0,2.0,1.1910809172105086,1.288154776490772,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,2020_210590134749531.0,1,0,0,0,0,0,1,1,2,0,0
210590134751171.0,20_21,67.0,112.0,1.0,3.0,0.0,1.0612010898833275,1.0589108816177455,2020,2020/21,2021-05-01,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,2020_210590134751171.0,0,0,0,0,0,0,1,0,0,0,0
210590144751991.0,20_21,68.0,114.0,1.0,3.0,2.0,4.93705530858692,4.177583896233413,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144751991.0,1,0,0,0,0,0,1,1,6,0,0
210590144752231.0,20_21,67.0,114.0,1.0,3.0,2.0,0.9987909548123406,0.9884339112140548,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144752231.0,1,1,1,1,0,0,0,0,9,7,2
210590144752232.0,20_21,67.0,114.0,1.0,3.0,2.0,2.0786469108260017,1.6261007570597112,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144752232.0,0,0,0,0,0,0,1,0,0,0,0
210590144752641.0,20_21,68.0,114.0,1.0,3.0,2.0,1.089460317339228,0.8003939434202746,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144752641.0,1,0,0,0,0,0,1,1,6,0,0
210590144752642.0,20_21,68.0,114.0,1.0,3.0,1.0,2.877605302325109,1.7306423035071707,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,2020_210590144752642.0,0,0,0,0,0,0,1,0,0,0,0
210590144752801.0,20_21,67.0,114.0,1.0,3.0,2.0,2.332911412983509,2.013586408784724,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144752801.0,1,1,0,0,1,0,0,0,1,1,0
210590144753481.0,20_21,67.0,114.0,1.0,3.0,2.0,0.759426412877577,0.6337298300510158,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144753481.0,0,0,0,0,0,0,1,0,0,0,0
210590144753711.0,20_21,67.0,114.0,1.0,3.0,2.0,2.0924538809498925,1.825202198948359,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144753711.0,0,0,0,0,0,0,1,0,0,0,0
210590144753971.0,20_21,67.0,114.0,1.0,3.0,2.0,1.1694472551138546,1.1964186633495388,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144753971.0,1,0,0,0,0,0,1,1,2,0,0
210590144754541.0,20_21,67.0,114.0,1.0,3.0,2.0,1.897186958962672,1.4697925413839157,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144754541.0,1,0,0,0,0,0,1,1,3,0,0
210590144754542.0,20_21,67.0,114.0,1.0,3.0,2.0,1.2460034573165275,1.2328322427432803,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144754542.0,1,0,0,0,0,0,1,1,1,0,0
210590144754961.0,20_21,67.0,114.0,1.0,3.0,2.0,8.319744318630445,8.649452963191607,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144754961.0,0,0,0,0,0,0,1,0,0,0,0
210590144755951.0,20_21,67.0,114.0,1.0,3.0,1.0,1.9667066645867264,1.550920101235009,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,2020_210590144755951.0,0,0,0,0,0,0,1,0,0,0,0
210590144755952.0,20_21,67.0,114.0,1.0,3.0,2.0,2.2785685314553388,2.416515046031442,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144755952.0,0,0,0,0,0,0,1,0,0,0,0
210590144756521.0,20_21,68.0,114.0,1.0,3.0,2.0,1.613698141958302,1.214342229985137,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144756521.0,1,1,1,1,0,0,0,0,8,5,3
210590144757362.0,20_21,67.0,114.0,1.0,3.0,2.0,2.379375620915178,3.2937601252071733,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144757362.0,1,0,0,0,0,0,1,1,5,0,0
210590144757511.0,20_21,67.0,114.0,1.0,3.0,2.0,3.7786095739848,4.120776588561367,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144757511.0,0,0,0,0,0,0,1,0,0,0,0
210590144757691.0,20_21,67.0,114.0,1.0,3.0,1.0,2.332911412983509,2.013586408784724,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,2020_210590144757691.0,0,0,0,0,0,0,1,0,0,0,0
210590144757851.0,20_21,67.0,114.0,1.0,3.0,2.0,3.296233311705336,5.189715740964795,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144757851.0,0,0,0,0,0,0,1,0,0,0,0
210590144758191.0,20_21,67.0,114.0,1.0,3.0,0.0,1.5054192808368465,1.2378672699004476,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144758191.0,0,0,0,0,0,0,1,0,0,0,0
210590144758431.0,20_21,67.0,114.0,1.0,3.0,2.0,2.297486483267832,1.9256841136529148,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144758431.0,0,0,0,0,0,0,1,0,0,0,0
210590144759591.0,20_21,68.0,114.0,1.0,3.0,2.0,0.6639303223354723,0.4566912528212141,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144759591.0,1,0,0,0,0,0,1,1,4,0,0
210590144759592.0,20_21,68.0,114.0,1.0,3.0,0.0,4.857438276449925,2.305287317163644,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144759592.0,0,0,0,0,0,0,1,0,0,0,0
210590144759831.0,20_21,68.0,114.0,1.0,3.0,1.0,3.5537612740406894,3.728146568959771,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,2020_210590144759831.0,1,0,1,0,0,1,0,0,1,0,1
210590144762961.0,20_21,67.0,114.0,1.0,3.0,2.0,1.7496833894639965,1.5101897604972594,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144762961.0,1,0,1,0,0,1,0,0,1,0,1
210590144762962.0,20_21,67.0,114.0,1.0,3.0,2.0,2.3992463254248104,2.7896484712573306,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144762962.0,1,0,0,0,0,0,1,1,1,0,0
210590144763201.0,20_21,67.0,114.0,1.0,3.0,0.0,2.1336488718987163,1.801842281896052,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144763201.0,0,0,0,0,0,0,1,0,0,0,0
210590144763381.0,20_21,67.0,114.0,1.0,3.0,0.0,2.837623227342762,2.5907698804598804,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144763381.0,0,0,0,0,0,0,1,0,0,0,0
210590144763382.0,20_21,67.0,114.0,1.0,3.0,2.0,1.3100112736964786,1.141827150002792,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144763382.0,1,0,0,0,0,0,1,1,3,0,0
210590144765441.0,20_21,67.0,114.0,1.0,3.0,0.0,0.8035192401045819,0.75179137265589,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144765441.0,0,0,0,0,0,0,1,0,0,0,0
210590144765851.0,20_21,69.0,114.0,1.0,3.0,2.0,2.0871904300043385,1.8451803069395336,2020,2020/21,2021-07-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144765851.0,0,0,0,0,0,0,1,0,0,0,0
210590144765852.0,20_21,69.0,114.0,1.0,3.0,0.0,2.121162053254798,2.151695738447412,2020,2020/21,2021-07-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144765852.0,0,0,0,0,0,0,1,0,0,0,0
210590144766191.0,20_21,68.0,114.0,1.0,3.0,0.0,1.8728005148433684,1.8219992915579752,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144766191.0,0,0,0,0,0,0,1,0,0,0,0
210590144766192.0,20_21,68.0,114.0,1.0,3.0,0.0,1.6722904790058413,1.4778600574581666,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,0.0,Inactive,2020_210590144766192.0,0,0,0,0,0,0,1,0,0,0,0
210590144766271.0,20_21,68.0,114.0,1.0,3.0,2.0,7.766484839471385,6.244006900402446,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144766271.0,1,1,0,0,1,0,0,0,1,1,0
210590144766921.0,20_21,67.0,114.0,1.0,3.0,2.0,0.9749629487353833,1.3368174547732874,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144766921.0,1,1,1,1,0,0,0,0,4,3,2
210590144767591.0,20_21,68.0,114.0,1.0,3.0,2.0,7.431792374709737,6.04957319576903,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144767591.0,0,0,0,0,0,0,1,0,0,0,0
210590144767592.0,20_21,68.0,114.0,1.0,3.0,2.0,2.686900866288624,3.033837422287363,2020,2020/21,2021-06-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144767592.0,1,0,1,0,0,1,0,0,2,0,2
210590144767751.0,20_21,67.0,114.0,1.0,3.0,2.0,2.277031347429692,3.574164013528057,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144767751.0,1,0,0,0,0,0,1,1,3,0,0
210590144767752.0,20_21,67.0,114.0,1.0,3.0,2.0,3.4171543334558976,4.554618256258702,2020,2020/21,2021-05-01,114,Haringey,E09000014,1,Inner London,2.0,Active,2020_210590144767752.0,0,0,0,0,0,0,1,0,0,0,0
210590154768401.0,20_21,68.0,117.0,2.0,3.0,2.0,2.359076011082069,2.3771263587756204,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154768401.0,1,0,0,0,0,0,1,1,4,0,0
210590154768402.0,20_21,68.0,117.0,2.0,3.0,2.0,1.7698382940831194,1.5544628285159616,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154768402.0,0,0,0,0,0,0,1,0,0,0,0
210590154768731.0,20_21,68.0,117.0,2.0,3.0,0.0,2.883024529414534,3.928776952944295,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2020_210590154768731.0,0,0,0,0,0,0,1,0,0,0,0
210590154768811.0,20_21,68.0,117.0,2.0,3.0,2.0,6.782019989211431,7.051504497849034,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154768811.0,0,0,0,0,0,0,1,0,0,0,0
210590154769311.0,20_21,67.0,117.0,2.0,3.0,2.0,1.7973618456297722,2.227092307201844,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154769311.0,1,0,0,0,0,0,1,1,2,0,0
210590154769312.0,20_21,67.0,117.0,2.0,3.0,2.0,0.823456710416299,1.173366789010247,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154769312.0,1,0,0,0,0,0,1,1,2,0,0
210590154770531.0,20_21,67.0,117.0,2.0,3.0,2.0,1.1460882031178212,2.667560219644759,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154770531.0,0,0,0,0,0,0,1,0,0,0,0
210590154770532.0,20_21,67.0,117.0,2.0,3.0,0.0,0.471064153814495,0.8441215442364173,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2020_210590154770532.0,0,0,0,0,0,0,1,0,0,0,0
210590154770871.0,20_21,67.0,117.0,2.0,3.0,2.0,0.8519411998640263,1.249162414093394,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154770871.0,1,1,0,0,1,0,0,0,2,2,0
210590154770872.0,20_21,67.0,117.0,2.0,3.0,2.0,2.809097143520668,3.971262451557649,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154770872.0,0,0,0,0,0,0,1,0,0,0,0
210590154771031.0,20_21,67.0,117.0,2.0,3.0,2.0,1.216717047679981,1.5525018999662472,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154771031.0,0,0,0,0,0,0,1,0,0,0,0
210590154771032.0,20_21,67.0,117.0,2.0,3.0,2.0,1.2668922121369457,1.6504555818016506,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154771032.0,0,0,0,0,0,0,1,0,0,0,0
210590154772281.0,20_21,68.0,117.0,2.0,3.0,1.0,1.0061487247535297,1.5155672187693296,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,1.0,Insufficiently Active,2020_210590154772281.0,0,0,0,0,0,0,1,0,0,0,0
210590154773191.0,20_21,68.0,117.0,2.0,3.0,2.0,1.660377889684319,2.1264078696805027,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154773191.0,1,1,1,1,0,0,0,0,6,6,2
210590154774181.0,20_21,67.0,117.0,2.0,3.0,2.0,5.223123006133449,7.724990742271894,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154774181.0,1,0,0,0,0,0,1,1,3,0,0
210590154775171.0,20_21,68.0,117.0,2.0,3.0,0.0,1.331605333947771,1.5366526460151673,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2020_210590154775171.0,0,0,0,0,0,0,1,0,0,0,0
210590154775251.0,20_21,67.0,117.0,2.0,3.0,0.0,2.4144044828870608,3.389416365077936,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2020_210590154775251.0,0,0,0,0,0,0,1,0,0,0,0
210590154775901.0,20_21,67.0,117.0,2.0,3.0,2.0,1.002239576009189,1.4602505044166336,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154775901.0,0,0,0,0,0,0,1,0,0,0,0
210590154776241.0,20_21,67.0,117.0,2.0,3.0,2.0,1.1328973313783277,1.7569778696031555,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154776241.0,0,0,0,0,0,0,1,0,0,0,0
210590154776242.0,20_21,67.0,117.0,2.0,3.0,0.0,0.5765687138259745,0.9204027491499658,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2020_210590154776242.0,0,0,0,0,0,0,1,0,0,0,0
210590154776651.0,20_21,67.0,117.0,2.0,3.0,2.0,1.463545965202816,2.032419038925404,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154776651.0,0,0,0,0,0,0,1,0,0,0,0
210590154776811.0,20_21,68.0,117.0,2.0,3.0,2.0,1.9241025229297808,1.7021924331388674,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154776811.0,0,0,0,0,0,0,1,0,0,0,0
210590154777641.0,20_21,67.0,117.0,2.0,3.0,1.0,2.595162291292749,2.8032673218994564,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,1.0,Insufficiently Active,2020_210590154777641.0,0,0,0,0,0,0,1,0,0,0,0
210590154777642.0,20_21,67.0,117.0,2.0,3.0,0.0,0.8114519770868451,1.0579736009326377,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,0.0,Inactive,2020_210590154777642.0,0,0,0,0,0,0,1,0,0,0,0
210590154777801.0,20_21,67.0,117.0,2.0,3.0,2.0,1.6405918411704652,2.093236425091212,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154777801.0,1,0,0,0,0,0,1,1,1,0,0
210590154777802.0,20_21,67.0,117.0,2.0,3.0,1.0,0.6211274493365622,0.8444219309635251,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,1.0,Insufficiently Active,2020_210590154777802.0,0,0,0,0,0,0,1,0,0,0,0
210590154778711.0,20_21,68.0,117.0,2.0,3.0,2.0,2.4862336631775137,3.030409496597703,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154778711.0,0,0,0,0,0,0,1,0,0,0,0
210590154778712.0,20_21,68.0,117.0,2.0,3.0,2.0,4.224916778732889,5.3759526174775525,2020,2020/21,2021-06-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154778712.0,0,0,0,0,0,0,1,0,0,0,0
210590154778891.0,20_21,67.0,117.0,2.0,3.0,2.0,2.324950683888169,2.611101903802576,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154778891.0,0,0,0,0,0,0,1,0,0,0,0
210590154778892.0,20_21,67.0,117.0,2.0,3.0,2.0,2.433434095359962,3.1050037999324944,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154778892.0,0,0,0,0,0,0,1,0,0,0,0
210590154778971.0,20_21,67.0,117.0,2.0,3.0,2.0,4.921775315542831,6.279709032031677,2020,2020/21,2021-05-01,117,Harrow,E09000015,2,Outer London,2.0,Active,2020_210590154778971.0,1,0,0,0,0,0,1,1,4,0,0
210590164780011.0,20_21,67.0,122.0,2.0,3.0,2.0,0.8340945286939705,0.6593852337540204,2020,2020/21,2021-05-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164780011.0,0,0,0,0,0,0,1,0,0,0,0
210590164780191.0,20_21,67.0,122.0,2.0,3.0,2.0,0.6598528934984785,0.5833950715199494,2020,2020/21,2021-05-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164780191.0,1,1,0,0,1,0,0,0,7,7,0
210590164780761.0,20_21,68.0,122.0,2.0,3.0,2.0,7.261488947745652,4.552560372109999,2020,2020/21,2021-06-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164780761.0,1,0,0,0,0,0,1,1,1,0,0
210590164781002.0,20_21,67.0,122.0,2.0,3.0,2.0,3.770068415222141,3.518371722306191,2020,2020/21,2021-05-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164781002.0,0,0,0,0,0,0,1,0,0,0,0
210590164781261.0,20_21,68.0,122.0,2.0,3.0,2.0,1.6631917497966608,1.367116261708244,2020,2020/21,2021-06-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164781261.0,1,0,0,0,0,0,1,1,3,0,0
210590164781591.0,20_21,67.0,122.0,2.0,3.0,2.0,1.0294249169359573,1.181372919620712,2020,2020/21,2021-05-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164781591.0,0,0,0,0,0,0,1,0,0,0,0
210590164781592.0,20_21,67.0,122.0,2.0,3.0,2.0,1.2720342804735183,1.42748928217875,2020,2020/21,2021-05-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164781592.0,0,0,0,0,0,0,1,0,0,0,0
210590164781672.0,20_21,68.0,122.0,2.0,3.0,2.0,5.21335745732309,5.102689604237724,2020,2020/21,2021-06-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164781672.0,1,0,0,0,0,0,1,1,11,0,0
210590164781751.0,20_21,68.0,122.0,2.0,3.0,2.0,5.088479975563579,5.10968078891497,2020,2020/21,2021-06-01,122,Havering,E09000016,2,Outer London,2.0,Active,2020_210590164781751.0,0,0,0,0,0,0,1,0,0,0,0
